Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
3299,65,Female,Handbag,Outerwear,73,New Mexico,M,Brown,Fall,,No,No,6,Bank Transfer,Every 3 Months
1258,68,Male,Coat,Clothing,67,Minnesota,L,Gold,Spring,3,No,Yes,31,Cash,Every 3 Months
752,65,Male,Hat,Accessories,72,Ohio,L,Indigo,Fall,4.8,Yes,Yes,1,Credit Card,Monthly
1493,62,Male,Socks,Outerwear,,North Carolina,M,Maroon,Summer,,No,Yes,3,Venmo,Quarterly
3482,52,Female,Jewelry,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,No,41,Debit Card,Bi-Weekly
3811,46,Female,Sandals,Clothing,79,Wisconsin,,Peach,Fall,,No,No,29,Venmo,Monthly
1777,56,Male,Shirt,Outerwear,,Arizona,L,Cyan,Summer,3.4,No,No,10,Venmo,Every 3 Months
2037,37,Male,Coat,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,No,46,Cash,Weekly
872,47,Male,Scarf,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Yes,45,Debit Card,Quarterly
2408,52,Male,Blouse,Clothing,38,Illinois,M,Beige,Summer,3,No,No,11,Credit Card,Bi-Weekly
2653,23,Female,Pants,Clothing,20,Maryland,L,Cyan,Summer,,No,No,46,Credit Card,Monthly
792,50,Male,Belt,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,Yes,35,PayPal,Fortnightly
1218,50,Male,Sweater,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Yes,12,Cash,Every 3 Months
1572,28,Male,Sandals,Accessories,88,Colorado,L,Silver,Winter,4.5,No,Yes,11,Bank Transfer,Fortnightly
2311,30,Male,Shirt,Accessories,68,Virginia,M,Cyan,Spring,,No,No,15,PayPal,Monthly
2129,62,Male,Shoes,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,No,21,PayPal,Weekly
262,21,Male,Skirt,Clothing,77,California,L,Magenta,Winter,,Yes,Yes,21,Credit Card,Annually
3752,36,Female,Sunglasses,Accessories,97,Alabama,S,Silver,Fall,4.2,No,No,8,Credit Card,Every 3 Months
1739,60,Male,Blouse,Accessories,61,Tennessee,M,Green,Spring,2.9,No,No,37,Credit Card,Weekly
3666,28,Female,Shoes,Clothing,,North Carolina,M,Peach,Fall,3.4,No,No,11,Credit Card,Quarterly
749,35,Male,Scarf,Accessories,39,South Dakota,L,Brown,Fall,3.9,Yes,Yes,8,Bank Transfer,Quarterly
2796,33,Female,Sunglasses,Accessories,35,Nebraska,M,Magenta,Winter,,No,No,49,PayPal,Annually
3269,22,Female,Shorts,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,No,5,Bank Transfer,Every 3 Months
944,32,Male,Blouse,Accessories,63,Oklahoma,L,Cyan,Winter,,Yes,Yes,13,Venmo,Fortnightly
1910,50,Male,Sweater,Clothing,,Kentucky,S,Black,Spring,4.3,No,No,12,Credit Card,Monthly
1699,25,Male,Dress,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,No,No,46,Bank Transfer,Quarterly
1337,23,Male,Sweater,Footwear,85,Oregon,M,Charcoal,Spring,,No,Yes,44,Debit Card,Fortnightly
2190,38,Male,Socks,Clothing,94,Wisconsin,,Brown,Fall,4,No,No,47,Credit Card,Bi-Weekly
1619,63,Male,Belt,Footwear,72,Michigan,L,Purple,Summer,5,No,Yes,39,Debit Card,Quarterly
1653,65,Male,Socks,Clothing,35,New Mexico,M,Orange,Summer,4,No,Yes,1,Bank Transfer,Fortnightly
2464,60,Male,Sneakers,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,No,25,Cash,Bi-Weekly
848,53,Male,Jeans,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Yes,30,PayPal,Monthly
1927,66,Male,Sunglasses,Accessories,93,New Mexico,M,Silver,Spring,,No,No,6,PayPal,Annually
326,70,Male,Jewelry,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Yes,38,Debit Card,Annually
2481,61,Male,Socks,Clothing,,Ohio,XL,Maroon,Summer,2.9,No,No,7,Credit Card,Fortnightly
1807,58,Male,Pants,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,No,24,Venmo,Annually
3446,42,Female,Belt,Accessories,58,Florida,M,Magenta,Fall,4.9,No,No,3,Debit Card,Annually
2384,53,Male,Sweater,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,No,25,Bank Transfer,Annually
639,53,Male,Belt,Footwear,20,Maryland,,Blue,Summer,,Yes,Yes,41,PayPal,Monthly
2637,41,Male,Hat,Outerwear,40,Utah,S,Magenta,Winter,4.2,No,No,6,Venmo,Annually
245,53,Male,Socks,Accessories,,Oregon,S,Indigo,Spring,4.9,Yes,Yes,39,PayPal,Weekly
3340,20,Female,Coat,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,No,35,Cash,Fortnightly
3680,53,Female,Jewelry,Outerwear,91,Idaho,,Violet,Summer,2.5,No,No,,Cash,Bi-Weekly
952,47,Male,Pants,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Yes,34,Bank Transfer,Monthly
2304,51,Male,Dress,Accessories,71,New Jersey,S,Beige,Spring,,No,No,31,Credit Card,Fortnightly
1844,36,Male,Dress,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,No,32,Credit Card,Monthly
1846,51,Male,Skirt,Footwear,78,Delaware,M,Orange,Winter,2.8,No,No,39,Bank Transfer,Quarterly
838,25,Male,Handbag,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Yes,33,Cash,Every 3 Months
2509,23,Male,Sweater,Footwear,90,California,XL,Indigo,Spring,3.1,No,No,5,Debit Card,Bi-Weekly
1247,27,Male,Sneakers,Clothing,60,Louisiana,,Charcoal,Winter,,No,Yes,27,Cash,Monthly
1790,52,Male,Gloves,Clothing,34,Arizona,L,Peach,Spring,3,No,No,43,Debit Card,Quarterly
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,No,,PayPal,Annually
3301,26,Female,Shorts,Accessories,,Oklahoma,,Charcoal,Spring,4,No,No,40,Bank Transfer,Bi-Weekly
3095,22,Female,Scarf,Footwear,59,Georgia,M,Gray,Summer,2.7,No,No,9,Cash,Weekly
1759,27,Male,Jacket,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,No,17,Venmo,Bi-Weekly
1735,31,Male,Blouse,Clothing,98,Missouri,L,Brown,Spring,3.1,No,No,16,PayPal,Quarterly
98,21,Male,Dress,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Yes,,Cash,Annually
82,67,Male,Scarf,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Yes,36,Credit Card,Every 3 Months
1654,31,Male,Boots,Accessories,93,Colorado,L,Silver,Winter,3,No,Yes,29,Debit Card,Bi-Weekly
829,24,Male,Sunglasses,Clothing,62,Nevada,M,Peach,Fall,,Yes,Yes,,PayPal,Bi-Weekly
2145,47,Male,Hat,Footwear,23,Maryland,L,Orange,Winter,3.7,No,No,,PayPal,Quarterly
2377,21,Male,Coat,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,No,5,Cash,Weekly
2530,34,Male,Sweater,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,No,48,Bank Transfer,Monthly
1482,64,Male,Sneakers,Clothing,33,Maryland,S,Gray,Spring,3.3,No,Yes,,PayPal,Quarterly
3016,37,Female,Shoes,Accessories,21,Wyoming,,Lavender,Spring,,No,No,,Bank Transfer,Bi-Weekly
3070,62,Female,T-shirt,Clothing,73,Delaware,L,Magenta,Spring,4.6,No,No,17,Debit Card,Quarterly
1637,58,Male,Pants,Footwear,22,North Dakota,,Green,Fall,,No,Yes,49,Cash,Fortnightly
2890,64,Female,Sweater,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,No,No,21,Venmo,Annually
1873,43,Male,Sneakers,Clothing,64,Alaska,M,Lavender,Summer,4.6,No,No,24,Credit Card,Monthly
2040,35,Male,Handbag,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,No,31,Debit Card,Bi-Weekly
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,No,50,Venmo,Bi-Weekly
2675,40,Female,Blouse,Accessories,,Florida,S,Charcoal,Fall,3.3,No,No,15,Cash,Every 3 Months
93,61,Male,Sweater,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,Yes,13,Venmo,Every 3 Months
2245,35,Male,Pants,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,No,22,PayPal,Annually
3272,35,Female,Handbag,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,No,,Credit Card,Weekly
1262,20,Male,Belt,Clothing,29,Connecticut,L,Maroon,Summer,,No,Yes,2,Credit Card,Fortnightly
1225,62,Male,Jewelry,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Yes,18,Venmo,Weekly
817,26,Male,Hoodie,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Yes,24,Debit Card,Monthly
897,69,Male,Blouse,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Yes,38,Cash,Fortnightly
2391,65,Male,Backpack,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,No,24,Debit Card,Fortnightly
2163,60,Male,Sandals,Clothing,48,Oregon,S,Black,Summer,2.7,No,No,32,PayPal,Weekly
3679,56,Female,Shoes,Clothing,45,Texas,S,Beige,Fall,3.5,No,No,,Bank Transfer,Fortnightly
3034,22,Female,Shoes,Clothing,56,Alabama,L,Orange,Spring,2.6,No,No,9,PayPal,Weekly
3181,18,Female,Shirt,Accessories,,Montana,L,Turquoise,Fall,,No,No,46,PayPal,Weekly
3108,65,Female,Shirt,Clothing,31,Hawaii,L,Gray,Winter,,No,No,,Credit Card,Bi-Weekly
2625,19,Male,Pants,Clothing,59,South Dakota,M,Indigo,Summer,3.3,No,No,19,Credit Card,Annually
2239,40,Male,Coat,Footwear,84,Florida,L,Beige,Winter,3.8,No,No,18,Debit Card,Weekly
1183,37,Male,Dress,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Yes,45,PayPal,Quarterly
3439,26,Female,Hoodie,Clothing,71,Kentucky,M,Violet,Fall,3,No,No,33,Credit Card,Monthly
2850,56,Female,Socks,Outerwear,25,New Hampshire,M,Gold,Spring,4.1,No,No,27,PayPal,Bi-Weekly
83,19,Male,Sunglasses,Clothing,28,Georgia,S,Olive,Spring,4,Yes,Yes,21,Credit Card,Every 3 Months
1390,59,Male,Sunglasses,Accessories,72,Illinois,,Orange,Fall,2.6,No,Yes,8,Debit Card,Fortnightly
1283,24,Male,Jewelry,Clothing,68,New Hampshire,L,Violet,Winter,3,No,Yes,20,Venmo,Monthly
526,51,Male,Dress,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Yes,41,Debit Card,Monthly
3797,40,Female,Hat,Clothing,81,Utah,M,Lavender,Fall,,No,No,47,Bank Transfer,Quarterly
2103,23,Male,Jacket,Accessories,,Idaho,M,Brown,Spring,,No,No,23,Cash,Monthly
2102,49,Male,Shorts,Clothing,23,Oregon,M,Blue,Winter,3.6,No,No,,Bank Transfer,Bi-Weekly
2468,27,Male,Shirt,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,No,28,Credit Card,Annually
155,41,Male,Scarf,Clothing,,Oklahoma,M,Charcoal,Fall,3.6,Yes,Yes,21,Venmo,Quarterly
462,18,Male,T-shirt,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Yes,20,Venmo,Weekly
332,31,Male,Pants,Clothing,98,Florida,L,Beige,Fall,,Yes,Yes,46,PayPal,Quarterly
945,54,Male,Handbag,Accessories,,Indiana,S,Gray,Spring,4.8,Yes,Yes,39,Cash,Bi-Weekly
3841,30,Female,Shorts,Clothing,42,Idaho,M,Turquoise,Spring,3.7,No,No,5,Venmo,Fortnightly
2781,33,Female,Pants,Footwear,70,Ohio,M,Charcoal,Winter,4.1,No,No,29,PayPal,Fortnightly
192,64,Male,Jacket,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Yes,29,Cash,Every 3 Months
2729,26,Female,Shorts,Clothing,28,Florida,M,Pink,Winter,4,No,No,17,Debit Card,Weekly
194,36,Male,Pants,Accessories,100,North Dakota,S,Silver,Fall,3,Yes,Yes,,Venmo,Annually
2789,56,Female,Backpack,Footwear,92,Rhode Island,,Olive,Summer,3.1,No,No,2,Credit Card,Annually
2927,64,Female,Shoes,Accessories,82,Maryland,M,Gray,Winter,4.8,No,No,9,Cash,Weekly
3555,39,Female,Sunglasses,Clothing,55,Louisiana,M,Indigo,Spring,,No,No,5,Credit Card,Fortnightly
3622,38,Female,Jeans,Footwear,32,New Jersey,XL,Silver,Summer,4,No,No,5,Cash,Fortnightly
2793,54,Female,Socks,Clothing,44,Kentucky,L,Violet,Winter,3.2,No,No,11,Credit Card,Weekly
1635,28,Male,Hat,Outerwear,,South Carolina,S,Orange,Summer,3.6,No,Yes,30,Cash,Every 3 Months
2434,54,Male,Scarf,Clothing,73,Oregon,M,Blue,Spring,3.4,No,No,,Cash,Bi-Weekly
1487,25,Male,T-shirt,Footwear,,Idaho,S,Yellow,Spring,5,No,Yes,23,Venmo,Every 3 Months
3082,64,Female,Dress,Footwear,,Vermont,,Pink,Winter,4.9,No,No,11,Credit Card,Weekly
1922,47,Male,Hat,Clothing,36,Michigan,M,Green,Fall,3.5,No,No,13,Venmo,Annually
527,51,Male,Boots,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Yes,,Cash,Monthly
719,22,Male,Dress,Clothing,22,Florida,M,Peach,Summer,4.6,Yes,Yes,25,Bank Transfer,Annually
3747,53,Female,Skirt,Outerwear,,Idaho,XL,Cyan,Summer,2.6,No,No,49,PayPal,Monthly
3520,31,Female,Jacket,Clothing,66,Wisconsin,M,White,Winter,3.7,No,No,14,Bank Transfer,Fortnightly
3786,64,Female,Hat,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,No,6,Cash,Monthly
1523,38,Male,Sweater,Clothing,72,Tennessee,L,Yellow,Spring,4.8,No,Yes,5,Debit Card,Monthly
503,59,Male,Sweater,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Yes,Yes,8,PayPal,Fortnightly
236,43,Male,Gloves,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Yes,31,Debit Card,Quarterly
2618,31,Male,Coat,Clothing,,Idaho,S,Maroon,Spring,4.8,No,No,29,Bank Transfer,Annually
3725,30,Female,Sunglasses,Accessories,71,Colorado,L,Green,Winter,3.1,No,No,18,Bank Transfer,Annually
1984,59,Male,T-shirt,Accessories,,Georgia,M,Pink,Summer,2.6,No,No,,Debit Card,Quarterly
1156,67,Male,Backpack,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Yes,47,PayPal,Quarterly
1545,30,Male,Jewelry,Accessories,24,Arkansas,M,Maroon,Spring,3.9,No,Yes,17,Debit Card,Bi-Weekly
3256,57,Female,Hat,Clothing,40,New Jersey,M,Black,Fall,2.8,No,No,36,Bank Transfer,Monthly
2398,37,Male,Hat,Accessories,26,West Virginia,L,Black,Fall,2.9,No,No,41,Venmo,Monthly
738,47,Male,Hat,Accessories,24,Nebraska,M,Teal,Spring,3.6,Yes,Yes,28,PayPal,Annually
153,30,Male,Hoodie,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Yes,42,Venmo,Annually
1766,68,Male,Belt,Clothing,,New Mexico,,Orange,Spring,,No,No,41,Venmo,Quarterly
1784,42,Male,Socks,Accessories,,Ohio,L,Lavender,Winter,3.3,No,No,30,Credit Card,Monthly
3888,40,Female,Belt,Clothing,34,Kansas,M,Charcoal,Spring,2.7,No,No,1,Credit Card,Quarterly
431,24,Male,Dress,Clothing,40,Texas,,Brown,Summer,3.5,Yes,Yes,40,Debit Card,Annually
712,64,Male,Skirt,Footwear,60,New Hampshire,M,Maroon,Spring,3.5,Yes,Yes,13,Bank Transfer,Bi-Weekly
216,62,Male,Handbag,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,Yes,,PayPal,Bi-Weekly
3312,29,Female,Scarf,Accessories,52,Florida,L,Blue,Summer,4,No,No,18,Bank Transfer,Annually
3620,44,Female,Belt,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,No,50,Venmo,Weekly
3642,51,Female,Jeans,Outerwear,45,New York,M,Cyan,Fall,2.7,No,No,39,Bank Transfer,Every 3 Months
2620,68,Male,Blouse,Clothing,40,Connecticut,L,Indigo,Winter,3.9,No,No,47,Credit Card,Weekly
2432,34,Male,Pants,Clothing,,Alabama,S,Olive,Fall,3.4,No,No,,Bank Transfer,Every 3 Months
1374,18,Male,Handbag,Accessories,40,Virginia,L,Turquoise,Winter,2.6,No,Yes,6,Cash,Quarterly
1697,31,Male,Hoodie,Accessories,69,West Virginia,S,Turquoise,Spring,4,No,No,7,Credit Card,Bi-Weekly
3773,44,Female,Jacket,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,No,No,35,Cash,Annually
3532,54,Female,Shoes,Footwear,52,North Dakota,,Violet,Winter,,No,No,23,Cash,Quarterly
2869,45,Female,Handbag,Accessories,49,Colorado,M,Black,Winter,2.6,No,No,42,PayPal,Every 3 Months
1449,64,Male,Hoodie,Footwear,95,West Virginia,M,Black,Summer,3.6,No,Yes,11,Credit Card,Every 3 Months
2857,65,Female,Sneakers,Outerwear,48,Iowa,M,Indigo,Winter,3.5,No,No,31,Credit Card,Monthly
2665,22,Female,Jeans,Accessories,84,Illinois,L,Silver,Winter,3.2,No,No,37,PayPal,Weekly
1815,32,Male,Handbag,Clothing,92,Montana,,White,Summer,3.8,No,No,24,Cash,Quarterly
1426,59,Male,Jacket,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Yes,39,Credit Card,Annually
1652,59,Male,Pants,Outerwear,80,Texas,M,Blue,Winter,3.9,No,Yes,,Debit Card,Monthly
2880,62,Female,Dress,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,No,No,,Venmo,Annually
182,32,Male,Backpack,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Yes,4,Bank Transfer,Weekly
3155,27,Female,Jacket,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,No,32,Cash,Quarterly
3870,26,Female,Skirt,Outerwear,64,Arizona,,Cyan,Spring,,No,No,28,Bank Transfer,Annually
802,25,Male,Handbag,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Yes,12,Credit Card,Fortnightly
3144,68,Female,Jeans,Clothing,22,Arizona,,Purple,Summer,2.9,No,No,26,Cash,Quarterly
1022,55,Male,Hat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,Yes,39,PayPal,Weekly
2510,19,Male,Sweater,Clothing,48,Washington,M,Black,Spring,4.4,No,No,9,Bank Transfer,Quarterly
2051,35,Male,Sneakers,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,No,10,Debit Card,Annually
3279,59,Female,Handbag,Clothing,70,Montana,M,Black,Summer,3.3,No,No,18,Bank Transfer,Weekly
864,49,Male,Shorts,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Yes,,PayPal,Fortnightly
165,59,Male,Sneakers,Accessories,65,Delaware,S,Purple,Spring,,Yes,Yes,5,Credit Card,Fortnightly
409,34,Male,Pants,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Yes,36,Cash,Fortnightly
3631,65,Female,Sunglasses,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,No,29,Cash,Weekly
1640,41,Male,Shirt,Accessories,65,Missouri,,Blue,Summer,3.3,No,Yes,,PayPal,Annually
2035,61,Male,T-shirt,Clothing,30,Alabama,M,Peach,Spring,,No,No,27,PayPal,Monthly
1592,18,Male,Jacket,Clothing,100,South Dakota,L,Gold,Winter,,No,Yes,24,PayPal,Annually
3196,68,Female,Pants,Accessories,58,Missouri,S,Red,Spring,4.9,No,No,36,Credit Card,Quarterly
1440,25,Male,Socks,Footwear,48,New Mexico,M,Magenta,Summer,4.8,No,Yes,25,Cash,Fortnightly
1243,56,Male,Hat,Clothing,27,Nevada,M,Lavender,Summer,4,No,Yes,15,Bank Transfer,Quarterly
99,20,Male,Skirt,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Yes,20,Bank Transfer,Annually
1322,59,Male,Blouse,Clothing,84,Missouri,L,Orange,Winter,3.7,No,Yes,45,Bank Transfer,Every 3 Months
918,69,Male,Scarf,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Yes,11,Bank Transfer,Quarterly
1696,54,Male,T-shirt,Accessories,95,Nebraska,,Yellow,Fall,,No,No,1,PayPal,Fortnightly
547,62,Male,Skirt,Clothing,74,New Mexico,M,Brown,Winter,3.4,Yes,Yes,45,Venmo,Bi-Weekly
317,36,Male,Belt,Accessories,22,California,,Charcoal,Fall,3.3,Yes,Yes,46,Venmo,Monthly
2685,46,Female,Jewelry,Clothing,45,Washington,M,Gray,Summer,4.7,No,No,42,Credit Card,Bi-Weekly
3674,32,Female,Blouse,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,No,31,Bank Transfer,Fortnightly
3134,58,Female,Gloves,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,No,29,Cash,Bi-Weekly
2248,34,Male,Backpack,Accessories,,Florida,L,Teal,Summer,4.4,No,No,18,Venmo,Annually
249,47,Male,Pants,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Yes,,PayPal,Weekly
755,36,Male,Shirt,Accessories,41,North Carolina,L,Pink,Spring,2.9,Yes,Yes,3,Debit Card,Quarterly
41,69,Male,Belt,Accessories,76,Louisiana,L,Beige,Winter,4.6,Yes,Yes,31,Debit Card,Quarterly
122,19,Male,Scarf,Clothing,,Virginia,M,Olive,Winter,4.2,Yes,Yes,11,Cash,Fortnightly
1420,43,Male,Boots,Accessories,75,Montana,M,Orange,Summer,2.6,No,Yes,4,Debit Card,Quarterly
2259,24,Male,Handbag,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,No,44,Credit Card,Every 3 Months
2862,66,Female,Sweater,Outerwear,54,Maryland,M,Teal,Fall,3.4,No,No,,Credit Card,Monthly
2202,39,Male,Hat,Clothing,25,Ohio,L,Peach,Spring,4.9,No,No,10,Venmo,Annually
3557,70,Female,Sneakers,Clothing,88,Arizona,M,Brown,Fall,4.2,No,No,43,Cash,Bi-Weekly
685,63,Male,T-shirt,Accessories,82,Alabama,M,Yellow,Summer,4.7,Yes,Yes,42,Debit Card,Monthly
643,64,Male,Shoes,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,Yes,14,Debit Card,Bi-Weekly
2411,48,Male,Sneakers,Footwear,,Wisconsin,M,Maroon,Summer,3.7,No,No,46,PayPal,Monthly
1500,19,Male,Sunglasses,Footwear,85,Georgia,S,Olive,Fall,3.4,No,Yes,,Credit Card,Every 3 Months
2542,33,Male,Sweater,Accessories,58,Washington,M,Silver,Spring,2.7,No,No,,Venmo,Every 3 Months
2053,45,Male,Pants,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,No,30,Bank Transfer,Annually
1150,21,Male,Socks,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Yes,40,Venmo,Annually
1015,28,Male,Sweater,Footwear,97,Ohio,M,Violet,Summer,3,Yes,Yes,36,Debit Card,Fortnightly
3302,36,Female,Gloves,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,No,,Credit Card,Fortnightly
2971,24,Female,Scarf,Accessories,74,Kansas,M,White,Winter,,No,No,44,Credit Card,Bi-Weekly
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,,Yes,Yes,20,Venmo,Bi-Weekly
2832,34,Female,Sunglasses,Clothing,53,Virginia,L,Pink,Winter,5,No,No,4,Credit Card,Weekly
3597,28,Female,Pants,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,No,44,Cash,Fortnightly
718,21,Male,Hoodie,Clothing,90,Alaska,L,Green,Spring,4.2,Yes,Yes,7,Venmo,Every 3 Months
2389,21,Male,Sneakers,Clothing,68,Alabama,M,Peach,Fall,4.1,No,No,10,Debit Card,Annually
2668,48,Female,Dress,Footwear,47,Maryland,M,Orange,Summer,4.1,No,No,31,Cash,Fortnightly
61,50,Male,Blouse,Clothing,37,Idaho,L,Brown,Summer,4,Yes,Yes,17,Cash,Weekly
321,66,Male,Jeans,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Yes,28,Debit Card,Quarterly
1622,68,Male,Sneakers,Accessories,46,Ohio,L,Gray,Summer,3.9,No,Yes,38,Debit Card,Fortnightly
146,24,Male,Shorts,Accessories,95,Missouri,M,Teal,Fall,,Yes,Yes,,Debit Card,Quarterly
235,20,Male,Skirt,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Yes,24,Credit Card,Weekly
2138,27,Male,Sunglasses,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,No,20,Credit Card,Every 3 Months
3053,48,Female,Backpack,Footwear,,Maine,XL,Olive,Spring,4.5,No,No,7,Bank Transfer,Fortnightly
3081,69,Female,Sweater,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,No,5,Cash,Bi-Weekly
3488,25,Female,Jeans,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,No,,Bank Transfer,Annually
1681,61,Male,Shorts,Footwear,37,Louisiana,M,Olive,Summer,,No,No,6,Credit Card,Annually
871,66,Male,Boots,Clothing,,West Virginia,M,Blue,Fall,2.5,Yes,Yes,6,Bank Transfer,Bi-Weekly
1011,54,Male,Socks,Clothing,24,South Dakota,,Gray,Spring,4.7,Yes,Yes,37,Credit Card,Fortnightly
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,No,4,Credit Card,Bi-Weekly
1733,45,Male,Blouse,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,No,36,Cash,Every 3 Months
1367,45,Male,Blouse,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Yes,10,Credit Card,Fortnightly
3852,50,Female,Shoes,Accessories,83,Montana,M,Pink,Summer,3.9,No,No,24,Debit Card,Annually
384,50,Male,Jacket,Accessories,77,West Virginia,S,Magenta,Fall,2.9,Yes,Yes,6,PayPal,Quarterly
69,57,Male,Hoodie,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Yes,21,Cash,Every 3 Months
75,49,Male,Dress,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Yes,3,Cash,Monthly
2533,55,Male,Sneakers,Clothing,,Nebraska,S,Charcoal,Summer,2.6,No,No,,Debit Card,Weekly
2218,35,Male,Handbag,Accessories,27,Indiana,XL,Red,Fall,2.6,No,No,42,Bank Transfer,Fortnightly
3157,18,Female,Jacket,Clothing,50,Montana,M,Black,Winter,3.1,No,No,18,Cash,Monthly
1291,67,Male,Blouse,Clothing,35,Maryland,M,Indigo,Spring,3.4,No,Yes,3,PayPal,Annually
3891,35,Female,Pants,Clothing,81,Nebraska,XL,Green,Winter,2.6,No,No,,Debit Card,Annually
3099,66,Female,Sandals,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,No,50,Bank Transfer,Quarterly
2580,65,Male,Handbag,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,No,40,Venmo,Weekly
457,50,Male,T-shirt,Clothing,96,North Carolina,S,Indigo,Fall,4,Yes,Yes,33,Credit Card,Quarterly
2399,65,Male,Handbag,Outerwear,,Florida,M,Orange,Winter,4.3,No,No,44,Bank Transfer,Fortnightly
3294,19,Female,T-shirt,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,No,47,Credit Card,Fortnightly
